Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47,Outage48,Outage49,Outage50,Outage51
3.17373,1.009573102,1.003125906,1.011028051,1.010634184,1.010960102,1.012273192,1.010095239,1.010381103,1.008991241,1.01047647,1.010890245,1.010160446,1.010632992,1.010787725,1.003789186,1.010699391,1.010795236,1.003766656,1.008716226,1.010500431,1.012991309,1.010437489,1.009876966,1.010392785,1.011106968,1.007847071,1.011254787,1.011542559,1.011628747,1.011004448,1.006301761,1.011693597,1.009842515,1.010929465,1.011020064,1.010347128,1.01100862,1.002357244,1.009999037,1.01091969,1.011548877,1.010790825,1.007557631,1.010046601,1.002242208,1.009792566,1.00916183,1.010275245,1.009859324,1.010925412,1.008168936
3.18206,1.009534478,1.003084779,1.011024117,1.010686278,1.010947824,1.012264609,1.010116458,1.010396004,1.008984804,1.010502458,1.010900736,1.01011157,1.010632992,1.01078701,1.003752351,1.010717988,1.010781646,1.003732204,1.008709073,1.010484457,1.01296556,1.010411978,1.009940982,1.010388136,1.011106491,1.007907987,1.011259079,1.011525154,1.011639833,1.010997653,1.006296515,1.011691093,1.009890676,1.010921359,1.011013508,1.010302186,1.011006355,1.002364755,1.009997845,1.010913014,1.011563778,1.010784268,1.007588863,1.010005116,1.002198339,1.009799957,1.009217978,1.010310054,1.009894609,1.01092267,1.008163095
3.19039,1.00949657,1.003044486,1.011020303,1.010738254,1.010935307,1.012256265,1.010138631,1.010410786,1.008978486,1.010528445,1.010910988,1.010064006,1.010634303,1.010786295,1.003714919,1.010736704,1.010769486,1.003695726,1.008702755,1.010469437,1.012940049,1.010386467,1.01000607,1.010385036,1.011105895,1.007969022,1.011263609,1.011505723,1.011650681,1.01099062,1.0062958,1.011688471,1.009938478,1.010915518,1.011006474,1.010258913,1.01100409,1.002368808,1.009997129,1.010906339,1.011578321,1.010777235,1.007623196,1.009964943,1.002152801,1.009807229,1.009273529,1.010344148,1.009930372,1.010919929,1.008158326
3.19872,1.009459496,1.003005028,1.011016488,1.010789871,1.010922194,1.012248278,1.010161638,1.010425329,1.00897193,1.010554433,1.010920882,1.010017753,1.010636806,1.01078558,1.003676891,1.010755539,1.010758758,1.00365746,1.00869751,1.010455489,1.012914658,1.010361314,1.010072231,1.010383248,1.011105299,1.008029819,1.011268258,1.011484385,1.011660933,1.010983348,1.006299376,1.011685848,1.009985924,1.010910511,1.010999441,1.01021719,1.011001706,1.002369523,1.009996533,1.010899663,1.011592865,1.010769963,1.007660389,1.009926081,1.002105832,1.00981462,1.009328365,1.010377526,1.009966731,1.010917306,1.00815475
3.20705,1.009423375,1.002966404,1.011012912,1.010840893,1.010908961,1.012240291,1.010185361,1.010439515,1.008965254,1.010580301,1.010930538,1.009973168,1.010640621,1.010784864,1.003638625,1.010774255,1.010749698,1.003617525,1.008693218,1.010442853,1.012889743,1.010336518,1.010138631,1.01038301,1.011104703,1.008090019,1.011273265,1.011461139,1.011670947,1.010975838,1.006306887,1.011683226,1.010032415,1.010907888,1.01099205,1.010177493,1.010999322,1.0023669,1.009996057,1.010892749,1.011607051,1.010762572,1.007700443,1.00988853,1.002057552,1.009821773,1.009382248,1.010409951,1.010003328,1.010914803,1.008152246
3.21538,1.009388328,1.002928972,1.011009574,1.010891557,1.010895491,1.01223278,1.01020956,1.010453343,1.00895834,1.01060605,1.010939717,1.009930253,1.010645628,1.01078403,1.003600121,1.010792851,1.010742188,1.003576398,1.008690119,1.010431409,1.012865424,1.010311961,1.010205507,1.010383964,1.011103988,1.008149743,1.011278391,1.011436105,1.011680484,1.010968208,1.006318331,1.011680722,1.010077834,1.010907531,1.010984421,1.010139704,1.010996819,1.002361059,1.009995818,1.010885715,1.011621237,1.010755062,1.007743239,1.009852767,1.00200808,1.009828925,1.009434819,1.010441422,1.010039926,1.01091218,1.008150935
3.22371,1.009354472,1.002892971,1.011006117,1.010941148,1.010881543,1.012225389,1.010234356,1.010466576,1.00895083,1.010631561,1.010948658,1.009889364,1.010651946,1.010783195,1.003561735,1.010811329,1.010736346,1.003534079,1.008688211,1.010421038,1.012841344,1.010288,1.010272622,1.01038599,1.011103392,1.008208394,1.011283875,1.011409521,1.011689544,1.01096034,1.00633347,1.0116781,1.010122061,1.010909438,1.010976672,1.010104299,1.010994196,1.002352238,1.009995461,1.010878801,1.011634946,1.010747075,1.007788897,1.009818435,1.001957774,1.009835839,1.00948596,1.010471582,1.010076642,1.010909677,1.008150816
3.23204,1.009321928,1.002858281,1.011003017,1.010989785,1.010867596,1.012218237,1.010259628,1.010479331,1.008942962,1.010656714,1.010957122,1.009850502,1.010659337,1.010782242,1.003523588,1.010829449,1.010732055,1.003490806,1.008687377,1.010411978,1.01281786,1.010264754,1.010340214,1.01038909,1.011102676,1.008265138,1.011289358,1.011381388,1.011698365,1.010952353,1.006351709,1.011675596,1.010164738,1.010913134,1.010968685,1.010071397,1.010991812,1.002340436,1.009995103,1.010871768,1.011648417,1.010738969,1.007837296,1.009785891,1.00190711,1.009842873,1.009535432,1.01050055,1.010113239,1.010907173,1.008151889
3.24037,1.009290695,1.002825499,1.010999918,1.01103723,1.01085341,1.012211442,1.010285258,1.01049149,1.008934259,1.01068151,1.010965109,1.009813786,1.010668159,1.010781407,1.003486276,1.010847449,1.010729313,1.003447056,1.008687615,1.010404229,1.01279521,1.010242224,1.010407925,1.010393262,1.01110208,1.008320928,1.01129508,1.011352062,1.011706591,1.010944247,1.006373048,1.011673331,1.010205746,1.010918975,1.010960698,1.010040879,1.010989189,1.002325892,1.009994507,1.010864615,1.011661768,1.010730624,1.007888317,1.009755015,1.001856089,1.009849429,1.009582877,1.010528207,1.010149837,1.010904551,1.008154273
3.2487,1.009261012,1.002794266,1.010996938,1.011083126,1.010838985,1.012204766,1.010311484,1.010502696,1.008924723,1.01070559,1.010972619,1.009779572,1.010677814,1.010780334,1.003449559,1.010865092,1.01072824,1.003403068,1.008689046,1.010397673,1.012773156,1.010220528,1.010475755,1.010398149,1.011101365,1.008375287,1.011300921,1.011321425,1.011714578,1.010936141,1.006397128,1.011671066,1.010244608,1.010926604,1.010952592,1.010013103,1.010986567,1.002308726,1.009993434,1.010857582,1.011674643,1.010722041,1.007941842,1.009725928,1.001805186,1.009856105,1.009628057,1.010554194,1.010186195,1.010902047,1.008157849
3.25703,1.009232998,1.002765179,1.010994077,1.011127591,1.010824323,1.012198448,1.010337949,1.010513306,1.008914351,1.010729194,1.010979652,1.009747744,1.010688663,1.010779142,1.003413916,1.010882258,1.010728478,1.003359079,1.008691669,1.010392308,1.012751937,1.010199547,1.010543823,1.010403752,1.01110065,1.008428216,1.011306882,1.011289716,1.011722207,1.010928035,1.006423593,1.01166904,1.010281324,1.010935903,1.010944366,1.00998807,1.010983825,1.002289414,1.009992242,1.010850668,1.011687279,1.010713458,1.007997751,1.009698629,1.001754642,1.009862304,1.009670734,1.010578632,1.010222077,1.010899544,1.008162737
3.26536,1.009206653,1.002738357,1.010991454,1.011170268,1.010809541,1.012192249,1.01036489,1.010522962,1.008903027,1.010751963,1.010986328,1.009718418,1.010700464,1.010777831,1.003379464,1.010899067,1.010730386,1.003315449,1.008695364,1.010388255,1.012731314,1.010179639,1.010611773,1.010409951,1.011100054,1.008479476,1.011312962,1.011257291,1.01172924,1.010919809,1.006452322,1.011667252,1.010315657,1.010946631,1.010936022,1.009965897,1.010981083,1.002267957,1.009990335,1.010843754,1.011699438,1.010704517,1.008056045,1.009673238,1.001704693,1.009868503,1.009710789,1.010601521,1.010257602,1.01089716,1.008168817
3.27369,1.009182096,1.002713799,1.010988832,1.011211038,1.01079464,1.012186289,1.010392189,1.010531783,1.00889051,1.010773778,1.010992289,1.009691715,1.01071322,1.01077652,1.003346682,1.010915518,1.010733724,1.003272414,1.008700132,1.010385275,1.012711644,1.010160685,1.010679722,1.010416746,1.011099339,1.008528948,1.011318922,1.011224151,1.011736035,1.010911584,1.006482601,1.011665702,1.010347486,1.010959029,1.010927558,1.009946585,1.010978222,1.002244592,1.009988189,1.01083672,1.01171124,1.010695577,1.008116484,1.009649634,1.001655579,1.009874344,1.009747863,1.010622501,1.010292768,1.010894775,1.008176088
3.28202,1.009159327,1.002691627,1.010986447,1.011249661,1.010779381,1.012180567,1.010419726,1.010539532,1.008876801,1.01079464,1.010997891,1.009667754,1.01072681,1.01077497,1.003315687,1.010931373,1.010738373,1.003230214,1.008705974,1.010383368,1.012692809,1.010142684,1.010747433,1.01042366,1.011098862,1.008576512,1.011325121,1.011190295,1.011742473,1.010903597,1.006514668,1.011664271,1.010376334,1.010972619,1.010919213,1.009930253,1.01097548,1.002219677,1.009985328,1.010830045,1.011722803,1.010686398,1.00817883,1.009627819,1.001607895,1.009879947,1.009781837,1.010641932,1.010327101,1.010892272,1.008184791
3.29035,1.009138465,1.002672315,1.010984302,1.011286259,1.010764241,1.012175083,1.010447383,1.010546327,1.008861899,1.010814428,1.011003017,1.009646535,1.010741115,1.01077342,1.0032866,1.01094687,1.010744333,1.003189325,1.008712888,1.010382652,1.012674809,1.010125756,1.010814905,1.010430932,1.011098146,1.008622169,1.011331081,1.011156201,1.011748552,1.01089561,1.006547809,1.011663198,1.010402441,1.010987282,1.010910869,1.009917021,1.010972619,1.00219357,1.009981871,1.010823369,1.01173389,1.010677099,1.008243084,1.009607792,1.001561761,1.009885311,1.009812474,1.010659575,1.010360837,1.010890007,1.008194447
3.29868,1.009119511,1.002655506,1.010982156,1.011320472,1.010748863,1.012169719,1.01047492,1.010552168,1.008845568,1.010832787,1.011007547,1.009628177,1.010756135,1.010771632,1.003259897,1.010961652,1.010751605,1.003149748,1.008720756,1.010382771,1.012658,1.010109782,1.010881662,1.010438204,1.01109767,1.008665681,1.011337042,1.011121869,1.011754274,1.010887623,1.006582022,1.011662364,1.010425329,1.011003017,1.010902524,1.00990665,1.010969758,1.002166271,1.009977698,1.010816813,1.011744499,1.010667682,1.008308887,1.009589672,1.001517177,1.009890318,1.009839535,1.010675311,1.010393381,1.010887623,1.008205533
3.30701,1.009102583,1.002641678,1.010980248,1.011352301,1.010733247,1.012164593,1.010502577,1.010556698,1.008827925,1.010850072,1.0110116,1.009612441,1.010771632,1.010769725,1.003235459,1.010975957,1.01075995,1.003111959,1.008729577,1.010383964,1.012641788,1.010094881,1.010947824,1.010445595,1.011097074,1.008707047,1.011343002,1.011087537,1.011759758,1.010879993,1.006616831,1.011662006,1.010445237,1.011019468,1.010894179,1.009899259,1.010966897,1.002138376,1.009972692,1.010810256,1.01175487,1.010658026,1.008376122,1.009573102,1.001474977,1.009895086,1.009863019,1.010689259,1.010424852,1.010885119,1.008217573
3.31534,1.009087682,1.00263083,1.01097846,1.011381745,1.010717511,1.012159586,1.010529876,1.010560393,1.00880897,1.010865927,1.011015058,1.009599566,1.010787606,1.010767698,1.003213763,1.010989666,1.010769486,1.003076315,1.008739471,1.010385752,1.012626648,1.010080934,1.011012793,1.010452747,1.011096478,1.008746386,1.011348724,1.011053205,1.011764765,1.010872483,1.006652236,1.011661887,1.010461807,1.011036277,1.010885954,1.009894967,1.010964036,1.002110004,1.009967089,1.010803938,1.011764526,1.01064837,1.008444667,1.00955832,1.001434803,1.009899616,1.009882689,1.010701299,1.010454893,1.010882854,1.008230805
3.32367,1.009074926,1.002623081,1.010976672,1.011408567,1.010701776,1.012154579,1.010556817,1.010562897,1.008788466,1.010880113,1.011018038,1.009589553,1.010803938,1.010765433,1.003194928,1.01100266,1.010779858,1.003042936,1.008749962,1.010388374,1.012612343,1.010068178,1.011076808,1.010459542,1.01109612,1.008782864,1.011354446,1.01101923,1.011769533,1.010865092,1.00668776,1.011662126,1.010475159,1.011053443,1.010877728,1.009893537,1.010961056,1.002081275,1.009960532,1.010797858,1.011773944,1.010638475,1.008514643,1.009545088,1.001397371,1.009903669,1.009898543,1.01071167,1.010483503,1.010880351,1.008245111
3.332,1.009064078,1.002618551,1.010975122,1.011432767,1.010685682,1.012149811,1.010583162,1.010564327,1.008766651,1.010892868,1.011020541,1.009582162,1.010820508,1.010763049,1.003179193,1.011015177,1.010791063,1.003012061,1.008761287,1.010391831,1.012599111,1.010056376,1.011139274,1.010466218,1.011095643,1.008817077,1.011360049,1.010985613,1.011774063,1.010858059,1.006723404,1.011662722,1.010485172,1.011070848,1.010869622,1.009895086,1.010958076,1.002052784,1.00995326,1.010791898,1.011782885,1.0106287,1.008584142,1.009533405,1.001362681,1.009907484,1.009910583,1.010720015,1.010510325,1.010878086,1.008260369
3.34033,1.009055376,1.00261724,1.010973692,1.011454225,1.010669708,1.012145162,1.010608792,1.010564566,1.008743286,1.010903955,1.011022449,1.009577394,1.010837197,1.010760665,1.003166437,1.011026978,1.010802984,1.002983809,1.008773327,1.010395527,1.012586832,1.010045409,1.01120007,1.010472298,1.011095285,1.008848906,1.011365414,1.010952592,1.011778355,1.010851264,1.00675869,1.011663675,1.010491729,1.011088371,1.010861754,1.009899378,1.010955215,1.002024651,1.009945273,1.010785937,1.011791348,1.010618687,1.008654237,1.009523153,1.001330972,1.009910941,1.009918571,1.010726571,1.01053524,1.010875583,1.008276701
3.34866,1.009048581,1.002619147,1.010972381,1.01147306,1.010653377,1.012140512,1.010633588,1.01056385,1.00871861,1.010913372,1.011023879,1.009575367,1.010853767,1.010758042,1.003157258,1.011038184,1.010815501,1.002958775,1.008785963,1.010399699,1.012575388,1.010035396,1.011259079,1.010477901,1.011095047,1.00887835,1.01137054,1.010920286,1.011782289,1.010844707,1.006793737,1.011664987,1.010495067,1.011105776,1.010853887,1.009906292,1.010952353,1.001997232,1.009936452,1.010780454,1.011799335,1.010608673,1.008724809,1.009514213,1.0013026,1.009914041,1.009922504,1.010731339,1.010558128,1.010873199,1.008293867
3.35699,1.009044051,1.002624393,1.010971189,1.011489153,1.010636926,1.012135983,1.01065731,1.010562062,1.008692622,1.010921001,1.011024833,1.009575725,1.010870457,1.010755181,1.003151298,1.011048555,1.010828495,1.00293684,1.008799076,1.010404229,1.012564898,1.010026097,1.011316061,1.010482907,1.011094689,1.00890553,1.011375427,1.010888696,1.011786103,1.010838389,1.006828189,1.011666775,1.010494947,1.01112318,1.010846257,1.009915948,1.010949254,1.001970768,1.009926677,1.01077497,1.011806965,1.01059854,1.008795381,1.009506583,1.001277685,1.009916663,1.009922504,1.010734558,1.010578752,1.010870695,1.008311749
3.36532,1.009041309,1.002633095,1.010969996,1.011502624,1.010620475,1.012131453,1.010679841,1.010559201,1.008665323,1.010926843,1.011025429,1.009578466,1.010886669,1.01075232,1.003149152,1.011058331,1.010841846,1.002918243,1.008812666,1.010408878,1.012555242,1.010017753,1.011370778,1.010487199,1.011094332,1.008930564,1.011379957,1.010858178,1.01178968,1.010832429,1.006862044,1.01166904,1.01049161,1.011140347,1.010838747,1.009927273,1.010946274,1.001945376,1.009916306,1.010769725,1.011814117,1.010588288,1.008865714,1.009500027,1.001256227,1.009919047,1.009918571,1.010735989,1.010596991,1.010868311,1.008330464
3.37365,1.009040713,1.002645135,1.010969043,1.011513352,1.010603786,1.012126923,1.01070106,1.010555267,1.008636713,1.010930777,1.011025429,1.009583712,1.010902643,1.010749221,1.003150702,1.01106739,1.010855436,1.002903461,1.008826613,1.010413647,1.012546659,1.010010004,1.011422873,1.010490775,1.011094213,1.008953571,1.011384368,1.010828614,1.011792898,1.010826945,1.006895185,1.011671662,1.010485053,1.011157155,1.010831475,1.009940863,1.010943294,1.001921535,1.0099051,1.010764837,1.011820674,1.010578036,1.00893569,1.009494662,1.001238704,1.009921074,1.009910822,1.01073575,1.010612726,1.010865927,1.008349895
3.38198,1.009042025,1.002660394,1.010968208,1.011521339,1.010586977,1.012122512,1.01072073,1.01055038,1.008606911,1.010932922,1.011024952,1.009591103,1.010918021,1.010746121,1.003156066,1.011075616,1.010869145,1.002892137,1.008840799,1.010418415,1.012538791,1.010002971,1.011472464,1.010493398,1.011094093,1.008974552,1.011388421,1.010800242,1.011795998,1.010821581,1.00692749,1.011674643,1.010475278,1.011173487,1.010824323,1.009956956,1.010940433,1.001899242,1.009893179,1.01075995,1.011826873,1.010567784,1.009005189,1.009490132,1.001225114,1.009922743,1.009899378,1.010733962,1.010625839,1.010863543,1.008369923
3.39031,1.009045124,1.00267911,1.010967374,1.011526704,1.010570049,1.012118101,1.010738969,1.010544658,1.008576035,1.01093328,1.011024117,1.009600401,1.010932922,1.010742903,1.003165245,1.011083245,1.010882616,1.002884626,1.008855224,1.010422826,1.012531877,1.009996533,1.011519313,1.010495186,1.011093974,1.008993626,1.011392117,1.010773182,1.011798978,1.010816693,1.006958842,1.0116781,1.010462403,1.011189103,1.010817528,1.009975076,1.010937452,1.001878858,1.009880662,1.01075542,1.011832714,1.010557294,1.009073496,1.009486437,1.001215458,1.009923935,1.009884357,1.010730743,1.01063621,1.010861039,1.008390427
3.39864,1.009050012,1.002701044,1.010966539,1.011529446,1.010553002,1.012113571,1.01075542,1.010537982,1.008544207,1.01093173,1.011022806,1.009611726,1.010946989,1.010739446,1.003178358,1.011090279,1.010896087,1.00288105,1.008869529,1.010426998,1.012525678,1.009990573,1.011563182,1.01049614,1.011093855,1.009010673,1.011395454,1.010747552,1.011801839,1.010812044,1.00698936,1.011681795,1.010446668,1.011203766,1.010810971,1.009995222,1.010934591,1.001860619,1.009867549,1.010751128,1.011837959,1.010546923,1.009140849,1.009483457,1.001210093,1.009924769,1.00986588,1.010725975,1.010643721,1.010858655,1.008411288
3.40697,1.009056687,1.002726078,1.010965943,1.011529684,1.010535717,1.012109041,1.010769963,1.010530591,1.008511424,1.010928392,1.011021137,1.00962472,1.010960221,1.010735869,1.003195405,1.011096478,1.0109092,1.002881527,1.008883953,1.010430813,1.012520432,1.00998497,1.011603951,1.01049602,1.011093855,1.009025812,1.011398315,1.010723352,1.011804461,1.010807872,1.007018805,1.011686087,1.010428071,1.011217594,1.010804534,1.010017037,1.010931611,1.001844645,1.009853721,1.010746956,1.011842847,1.010536432,1.009205699,1.009481192,1.001208782,1.009925365,1.009844065,1.010719895,1.01064837,1.010856032,1.008432508
3.4153,1.009065151,1.002754331,1.010965347,1.011527419,1.010518432,1.012104511,1.010782719,1.010522366,1.008477807,1.010923386,1.011019111,1.009638786,1.0109725,1.010732293,1.003216386,1.011101961,1.010921955,1.002886295,1.008898139,1.01043427,1.012516022,1.009979725,1.01164186,1.010495067,1.011093855,1.009039164,1.011400819,1.010700703,1.011806965,1.010804057,1.007047415,1.011690736,1.010406852,1.011229992,1.010798454,1.010040522,1.01092875,1.001831055,1.009839535,1.010743022,1.011847377,1.010525942,1.00926888,1.009479403,1.001211762,1.009925485,1.009819269,1.010712504,1.010650158,1.010853529,1.008453846
3.42363,1.009075046,1.002785563,1.01096487,1.01152277,1.010500908,1.012099981,1.010793447,1.010513306,1.008443594,1.010916471,1.011016607,1.009654045,1.010983825,1.010728717,1.003241181,1.01110661,1.010933995,1.002894878,1.008912206,1.010436893,1.012512207,1.009974837,1.011676311,1.01049304,1.011093855,1.009050488,1.011402965,1.010679483,1.011809349,1.010800719,1.007074952,1.011695743,1.010382891,1.011241078,1.010792613,1.010065317,1.010926008,1.001819968,1.009824872,1.010739446,1.011851311,1.010515451,1.009329677,1.009476781,1.001219034,1.009925246,1.009791374,1.010703921,1.010649085,1.010851026,1.008475423
3.43196,1.00908649,1.002819538,1.010964394,1.011515856,1.010483384,1.012095332,1.010802031,1.01050365,1.008408785,1.010908008,1.011013865,1.009670854,1.010993958,1.010725021,1.003269792,1.011110783,1.010945559,1.002907634,1.008925915,1.010438919,1.012509227,1.009970069,1.011707544,1.01049006,1.011093974,1.009059906,1.011404753,1.010659933,1.011811614,1.01079762,1.007101655,1.011701226,1.010356665,1.011250615,1.01078701,1.010091186,1.010923147,1.001811743,1.009809852,1.010735989,1.011855006,1.010504842,1.009388208,1.009474635,1.001230597,1.00992465,1.009760857,1.010694265,1.010645032,1.010848403,1.008496881
3.44029,1.009099245,1.002856255,1.010963917,1.011506677,1.010465741,1.012090683,1.010808587,1.010493398,1.008373618,1.010897756,1.011010647,1.009688854,1.011002779,1.010721207,1.003302336,1.01111412,1.010956287,1.002924562,1.008939266,1.010440111,1.012506962,1.00996542,1.01173532,1.010486126,1.011094093,1.009067535,1.011406064,1.010642052,1.01181376,1.010794997,1.007127523,1.011707067,1.010328293,1.011258364,1.010781646,1.010118127,1.010920405,1.00180614,1.009794474,1.010732651,1.011858106,1.010494351,1.009444475,1.009473085,1.001246452,1.009923816,1.009727955,1.010683537,1.010638118,1.01084578,1.008518338
3.44862,1.009113431,1.002895474,1.010963559,1.011495352,1.01044786,1.012085915,1.010812998,1.010482669,1.008338213,1.010886073,1.01100719,1.009707808,1.011010408,1.010717392,1.003338456,1.011116624,1.010966182,1.002945542,1.008952141,1.01044035,1.012505412,1.009960651,1.011759996,1.010481238,1.011094213,1.009073138,1.011406898,1.010625958,1.011815786,1.010792732,1.007152557,1.011713266,1.010297894,1.011264205,1.01077652,1.010145783,1.010917544,1.001803517,1.009778976,1.010729551,1.011860967,1.010483742,1.009498119,1.009471655,1.001266718,1.009922504,1.009692907,1.010671973,1.010628223,1.010843158,1.008539677
3.45695,1.00912869,1.002937198,1.010963202,1.011482,1.010429978,1.012081146,1.010815144,1.010471344,1.008302569,1.010872722,1.011003494,1.009727597,1.011016488,1.010713577,1.003378153,1.01111865,1.010975122,1.002970338,1.008964419,1.010439634,1.012504578,1.009955764,1.011781216,1.010475516,1.011094332,1.009076834,1.011407375,1.010611415,1.011817813,1.010790706,1.007176876,1.011719942,1.010265589,1.01126802,1.010771751,1.010173917,1.010914922,1.001803875,1.009763479,1.01072669,1.01186347,1.010473251,1.00954926,1.009470105,1.001291037,1.009920955,1.009655833,1.010659337,1.010615706,1.010840654,1.008560658
3.46528,1.009145021,1.002980947,1.010962963,1.011466861,1.010411978,1.012076259,1.010815263,1.010459781,1.008266926,1.01085794,1.010999322,1.009748101,1.011021137,1.010709763,1.003421307,1.011119843,1.010982871,1.002999187,1.008976102,1.010437846,1.012504339,1.009950876,1.011798501,1.010468841,1.01109457,1.009078741,1.011407495,1.01059866,1.01181972,1.010789156,1.007200599,1.011726856,1.010231733,1.011269689,1.010767221,1.010201812,1.01091218,1.001807094,1.009747624,1.010724068,1.011865497,1.010462761,1.009597778,1.009468675,1.001319528,1.009919047,1.00961709,1.010645986,1.010600209,1.010837913,1.008581281
3.47361,1.009162426,1.003026605,1.010962605,1.011449814,1.010393977,1.012071371,1.010813117,1.01044786,1.008231401,1.010841846,1.01099515,1.009768963,1.011024356,1.010705948,1.003467798,1.011120439,1.010989547,1.00303185,1.008987069,1.010434866,1.012504816,1.00994575,1.011812449,1.010461211,1.011094809,1.009078622,1.011407137,1.010587692,1.011821628,1.010787964,1.007223845,1.011734128,1.010196447,1.011269212,1.01076293,1.010229826,1.010909677,1.001813293,1.009732008,1.010721564,1.011867285,1.010452271,1.009643435,1.009467006,1.001351953,1.009916782,1.009576917,1.010631919,1.010582328,1.01083529,1.008601427
3.48194,1.009180069,1.00307405,1.010962367,1.011431098,1.010375977,1.012066364,1.010808825,1.0104357,1.008196235,1.010824442,1.01099062,1.009790182,1.011026025,1.010702133,1.00351727,1.0111202,1.01099503,1.00306797,1.008997321,1.010430932,1.012505889,1.009940267,1.011823654,1.010452867,1.011095047,1.009076595,1.011406183,1.010578394,1.011823416,1.010787129,1.007246614,1.011741757,1.01015985,1.01126647,1.010759115,1.010257483,1.010907054,1.001822472,1.009716511,1.01071918,1.011868596,1.010441899,1.009685993,1.009465098,1.001388311,1.009914398,1.00953567,1.010617375,1.010561824,1.010832667,1.008620858
3.49027,1.00919807,1.003122926,1.010962129,1.011410952,1.010357857,1.012061238,1.010802507,1.010423303,1.008161306,1.010805726,1.010985851,1.009811521,1.011025906,1.010698318,1.003569722,1.011119485,1.010999084,1.003107667,1.009006619,1.010425568,1.012507439,1.009934425,1.01183188,1.010443687,1.011095285,1.0090729,1.011404872,1.010570645,1.011825085,1.010786533,1.007268906,1.011749625,1.01012218,1.011261106,1.010755301,1.010284543,1.010904551,1.001834512,1.009701014,1.010717034,1.01186955,1.010431528,1.009725332,1.009462833,1.001428366,1.009911537,1.009493589,1.010602117,1.010538936,1.010830045,1.008639693
3.4986,1.009216905,1.003172994,1.010961771,1.011389494,1.010339856,1.012056112,1.010794044,1.010410905,1.008126974,1.010786057,1.010980844,1.00983274,1.011024237,1.010694623,1.003624797,1.011117935,1.011001945,1.003150582,1.009015203,1.01041913,1.012509704,1.009928226,1.011837125,1.010433793,1.011095405,1.009067297,1.011403322,1.010564566,1.011826754,1.010786295,1.007291079,1.011757851,1.010083795,1.011253476,1.010751963,1.010311246,1.010902047,1.001849413,1.009685874,1.010715127,1.011870265,1.010421276,1.009761095,1.009460211,1.001471996,1.009908557,1.009450793,1.0105865,1.010513783,1.010827303,1.008657813
3.50693,1.009236336,1.003223896,1.010961533,1.011366487,1.010321736,1.012050986,1.010783672,1.010398388,1.008093357,1.010765314,1.010975718,1.009853721,1.011020899,1.010691047,1.003682137,1.011115789,1.011003375,1.003196716,1.009022713,1.010411263,1.012512326,1.009921551,1.011839509,1.010423303,1.011095643,1.009060025,1.011401057,1.010560155,1.011828423,1.010786414,1.007313251,1.011766315,1.010044575,1.011243463,1.010748863,1.010337114,1.010899663,1.001866937,1.009671092,1.010713339,1.011870742,1.010411024,1.009793282,1.009457111,1.001518965,1.009905338,1.009407759,1.010570526,1.010486484,1.010824561,1.008675218
3.51526,1.009256124,1.003275752,1.010961294,1.011342525,1.010303855,1.012045622,1.010771394,1.01038599,1.008060575,1.010743618,1.010970354,1.009873629,1.011015892,1.01068747,1.003741741,1.011113048,1.011003375,1.003245473,1.009029388,1.010402203,1.012515545,1.009914279,1.011839271,1.010412216,1.011095881,1.009050965,1.011398554,1.010557175,1.011830091,1.010786653,1.007335305,1.011775136,1.010004997,1.011231065,1.010746002,1.010362387,1.010897398,1.001887083,1.009656787,1.010711551,1.011870861,1.010400891,1.009821534,1.009453297,1.001568913,1.009901762,1.009364724,1.010554314,1.010457277,1.010821939,1.008691549
3.52359,1.009276271,1.003327727,1.010960937,1.011317372,1.010285854,1.012040377,1.010757208,1.010373592,1.008028388,1.010721087,1.01096487,1.00989306,1.011008978,1.010684013,1.003803253,1.011109591,1.011001945,1.003296852,1.00903511,1.010391831,1.01251936,1.009906411,1.011836529,1.010400534,1.011096001,1.009040356,1.011395574,1.010555744,1.011831522,1.010787249,1.007357478,1.011784077,1.009965301,1.011216164,1.01074338,1.010386705,1.010895133,1.001909852,1.009642959,1.010709882,1.011870623,1.010390878,1.009845495,1.009448767,1.001621842,1.009898186,1.009321809,1.010537863,1.010426044,1.010819316,1.008706927
3.53192,1.009296536,1.003379941,1.010960579,1.011291504,1.010268092,1.012034893,1.010741234,1.010361552,1.007997513,1.010697961,1.010959268,1.009911537,1.011000633,1.010680676,1.003866196,1.011105537,1.010999084,1.003350377,1.00903964,1.01038003,1.012523532,1.009898186,1.011831284,1.010388494,1.01109612,1.009028196,1.011392117,1.010555625,1.011832952,1.010787964,1.007379889,1.011793256,1.009925365,1.011198997,1.010740995,1.010409832,1.010892868,1.001934886,1.009629726,1.010708451,1.011870265,1.010380983,1.009865165,1.009443521,1.001677394,1.009894371,1.009279251,1.010521293,1.010393381,1.010816574,1.008721232
