Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47
6.48907,1.024174333,1.007832408,1.020556092,1.027931213,1.026637912,1.025993347,1.007832408,1.031432867,1.021242142,1.021855593,1.025096893,1.032508612,1.026637912,1.008048058,1.022451282,1.031432867,1.019296765,1.007832408,1.028950334,1.031432867,1.018220782,1.021150351,1.025858045,1.039479136,1.027666688,1.020214677,1.027326584,1.023464322,1.01759696,1.02382803,1.024174333,1.028072596,1.007803082,1.009583831,1.021242142,1.007832408,1.015648127,1.020440221,1.029883623,1.023462057,1.025096893,1.02744174,1.042588234,1.021242142,1.012673855,1.027168155,1.018220782
6.4974,1.024154305,1.008282781,1.020521998,1.027830124,1.026579022,1.025792599,1.008282781,1.031381607,1.021188617,1.021681786,1.024899364,1.032453537,1.026579022,1.00831306,1.022417784,1.031381607,1.019278765,1.008282781,1.028940916,1.031381607,1.018664598,1.021130085,1.025814652,1.040739059,1.027615428,1.020120263,1.027282953,1.023406863,1.017576218,1.023746133,1.024154305,1.028000116,1.008195996,1.009756327,1.021188617,1.008282781,1.015636325,1.020415306,1.029887319,1.023434639,1.024899364,1.0274055,1.043951035,1.021188617,1.012662888,1.027131557,1.018664598
6.50573,1.024132729,1.008719087,1.020486712,1.027721405,1.026515722,1.025594115,1.008719087,1.031327724,1.021135211,1.021504641,1.024702311,1.03239584,1.026515722,1.008573174,1.022382855,1.031327724,1.01925981,1.008719087,1.028930664,1.031327724,1.019119382,1.021109462,1.025768399,1.041887283,1.027561903,1.020024657,1.027237415,1.023349285,1.017554402,1.023664832,1.024132729,1.027926445,1.008569598,1.009945989,1.021135211,1.008719087,1.015624523,1.020389318,1.029879093,1.023405671,1.024702311,1.027367234,1.044966578,1.021135211,1.012651801,1.027092576,1.019119382
6.51406,1.024109125,1.009144187,1.020450473,1.027605653,1.026448369,1.025398731,1.009144187,1.031271219,1.021081924,1.02132535,1.02450645,1.032335162,1.026448369,1.008821607,1.022346973,1.031271219,1.019240022,1.009144187,1.028919339,1.031271219,1.01956594,1.0210886,1.025719166,1.042904496,1.027506351,1.019928336,1.027189851,1.023291349,1.017531633,1.023584008,1.024109125,1.027851343,1.008922815,1.010142207,1.021081924,1.009144187,1.015612364,1.020362735,1.029858828,1.023375273,1.02450645,1.027327061,1.045649886,1.021081924,1.012640238,1.027051806,1.01956594
6.52239,1.02408421,1.009571433,1.020413876,1.027483344,1.026377201,1.0252074,1.009571433,1.031211972,1.021028757,1.02114439,1.0243119,1.032271862,1.026377201,1.009054899,1.022309661,1.031211972,1.01922071,1.009571433,1.028906941,1.031211972,1.020004153,1.021067619,1.025667548,1.043773651,1.027448893,1.019831419,1.027140379,1.023233175,1.017507792,1.023503661,1.02408421,1.027775407,1.009259582,1.010360718,1.021028757,1.009571433,1.015600204,1.020335317,1.029826999,1.023344874,1.0243119,1.027284622,1.045964003,1.021028757,1.012628555,1.027008891,1.020004153
6.53072,1.024057388,1.009995103,1.020377517,1.027355075,1.026302457,1.025020361,1.009995103,1.031150579,1.020975947,1.020962477,1.024119377,1.032205939,1.026302457,1.009272695,1.022271037,1.031150579,1.019200087,1.009995103,1.02889359,1.031150579,1.020415664,1.021046162,1.025613427,1.044479728,1.027389646,1.019734144,1.027089,1.02317512,1.017482877,1.023423672,1.024057388,1.027698398,1.009597659,1.010584831,1.020975947,1.009995103,1.015587807,1.020308614,1.029783726,1.023312807,1.024119377,1.027240396,1.045912266,1.020975947,1.012616754,1.026964188,1.020415664
6.53905,1.024029016,1.010428071,1.020341396,1.02722156,1.026224017,1.024838448,1.010428071,1.031086802,1.020923376,1.020780444,1.023929238,1.032137513,1.026224017,1.009478211,1.02223146,1.031086802,1.019178033,1.010428071,1.028878927,1.031086802,1.02080965,1.021024466,1.025557041,1.045010924,1.02732861,1.01963675,1.027036071,1.023116946,1.017457366,1.023344517,1.024029016,1.027620554,1.009938478,1.010805011,1.020923376,1.010428071,1.015575171,1.0202806,1.029729486,1.023278952,1.023929238,1.027194262,1.045529962,1.020923376,1.012604952,1.026917696,1.02080965
6.54738,1.023998857,1.01087749,1.02030611,1.027083158,1.026142478,1.024662256,1.01087749,1.031020761,1.020871162,1.020598769,1.023741722,1.032066584,1.026142478,1.00967741,1.02219069,1.031020761,1.019155264,1.01087749,1.028863192,1.031020761,1.0211972,1.021002531,1.025498629,1.04535675,1.027266145,1.019539595,1.026981235,1.023058772,1.017430782,1.023266077,1.023998857,1.027541876,1.010291576,1.011013269,1.020871162,1.01087749,1.015562534,1.020251274,1.029664755,1.023243785,1.023741722,1.027146339,1.044870734,1.020871162,1.012592673,1.026869059,1.0211972
6.55571,1.023966908,1.011347294,1.020272017,1.026940465,1.026058197,1.024492145,1.011347294,1.030952454,1.020819545,1.020418167,1.023557186,1.031993151,1.026058197,1.009884596,1.022148728,1.030952454,1.01913166,1.011347294,1.028846025,1.030952454,1.021582007,1.02098,1.02543807,1.046199083,1.027202249,1.019442916,1.026924849,1.023000598,1.017403603,1.023188114,1.023966908,1.027462602,1.010663509,1.011205912,1.020819545,1.011347294,1.015549421,1.020221233,1.029590011,1.023207784,1.023557186,1.027096748,1.043996692,1.020819545,1.012580395,1.02681911,1.021582007
6.56404,1.023933411,1.011828303,1.020239115,1.026794195,1.025970936,1.024328828,1.011828303,1.030882001,1.020768404,1.020239234,1.023376107,1.031917572,1.025970936,1.010097265,1.022105694,1.030882001,1.019106984,1.011828303,1.028827429,1.030882001,1.02197814,1.020958543,1.025375843,1.047296643,1.02713716,1.019346714,1.026866794,1.022942662,1.017375946,1.023110986,1.023933411,1.027382493,1.011051416,1.011381388,1.020768404,1.011828303,1.015536308,1.020190358,1.029505968,1.023170233,1.023376107,1.027045369,1.042968154,1.020768404,1.012567997,1.026767254,1.02197814
6.57237,1.023898244,1.012325764,1.020207882,1.026644588,1.025881052,1.024172187,1.012325764,1.030809641,1.020717859,1.020062327,1.023198843,1.031839728,1.025881052,1.01032722,1.022061944,1.030809641,1.019081354,1.012325764,1.028807521,1.030809641,1.022393465,1.020936251,1.025312066,1.048416853,1.027070999,1.019251227,1.026807427,1.022884727,1.017347455,1.023034573,1.023898244,1.027302146,1.011455655,1.011540651,1.020717859,1.012325764,1.015523076,1.020158768,1.029413223,1.023131967,1.023198843,1.026992559,1.041837811,1.020717859,1.012555599,1.026714087,1.022393465
6.5807,1.023861408,1.012826324,1.020178318,1.026492476,1.025789022,1.024022698,1.012826324,1.030735254,1.020667791,1.019888282,1.023025393,1.031759977,1.025789022,1.010570168,1.022016883,1.030735254,1.01905489,1.012826324,1.028786063,1.030735254,1.022823215,1.020913124,1.025246978,1.049521446,1.027003884,1.019156814,1.026746631,1.022827148,1.017318487,1.022958875,1.023861408,1.027221203,1.011856675,1.011687279,1.020667791,1.012826324,1.015509605,1.020126343,1.029312253,1.023092628,1.023025393,1.0269382,1.040646672,1.020667791,1.012542963,1.02665925,1.022823215
6.58903,1.023823142,1.0133214,1.020150542,1.02633822,1.025694966,1.023880959,1.0133214,1.03065908,1.020618558,1.019717336,1.022856236,1.0316782,1.025694966,1.010834455,1.021970987,1.03065908,1.01902771,1.0133214,1.028762937,1.03065908,1.023257613,1.020889521,1.025180697,1.050571561,1.026935697,1.019063592,1.026684642,1.02276969,1.017289042,1.022884011,1.023823142,1.027140021,1.012243986,1.011839032,1.020618558,1.0133214,1.015496016,1.020093083,1.029203653,1.023052335,1.022856236,1.026882291,1.039424658,1.020618558,1.012530327,1.026603103,1.023257613
6.59736,1.023783088,1.013804436,1.020124793,1.026182055,1.025599122,1.02374661,1.013804436,1.030581117,1.020569921,1.019550085,1.022691846,1.031594515,1.025599122,1.011107087,1.021925807,1.030581117,1.018999696,1.013804436,1.028738022,1.030581117,1.023694754,1.020865321,1.025113225,1.051523566,1.026866794,1.018971562,1.026621222,1.022712588,1.017259359,1.022809863,1.023783088,1.027058482,1.012611866,1.011983752,1.020569921,1.013804436,1.015482068,1.020059228,1.029088378,1.023011208,1.022691846,1.02682519,1.03819263,1.020569921,1.012517691,1.026545644,1.023694754
6.60569,1.023741484,1.014272094,1.020100951,1.026024699,1.025501609,1.023620248,1.014272094,1.030501604,1.020521998,1.019386649,1.022532105,1.031508923,1.025501609,1.011377931,1.021878958,1.030501604,1.018970966,1.014272094,1.028711319,1.030501604,1.024124742,1.020840526,1.025046825,1.051948071,1.026797414,1.018880963,1.026556969,1.022655725,1.017229438,1.022736549,1.023741484,1.026976705,1.012960315,1.01213789,1.020521998,1.014272094,1.015468121,1.020024538,1.028967023,1.022969365,1.022532105,1.026766658,1.036966801,1.020521998,1.012505054,1.026486993,1.024124742
