Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47,Outage48,Outage49,Outage50,Outage51,Outage52
14.3276,1.012297869,0.996151447,1.011765718,1.012293339,0.998719811,1.012214303,1.011885881,1.011772513,1.01156354,1.008015156,0.996151447,0.998058259,1.012297869,1.01191926,1.011463046,1.007334113,1.011436105,1.011817575,1.011894464,1.012261391,1.012214303,1.012859821,1.001763344,1.011951804,0.998719811,0.99894619,1.012297869,1.011506081,1.012890339,1.006218791,1.012261391,1.011313796,1.011695385,1.012046695,1.013237834,1.011695385,1.012214303,1.012448549,1.012599349,1.011297584,1.012223363,1.011702538,1.011404872,1.011686921,1.012251377,1.011817575,1.012046695,1.006218791,1.011495709,1.011463046,1.011695385,1.015469909
14.33593,1.012313843,0.99621284,1.011770487,1.012299061,0.998758078,1.012221098,1.011891007,1.011782646,1.01156652,1.008063912,0.99621284,0.998114347,1.012313843,1.011922598,1.011464834,1.007357001,1.011436582,1.01182127,1.011895895,1.012269735,1.012221098,1.012866139,1.001770258,1.011955619,0.998758078,0.998951495,1.012313843,1.011508584,1.012896776,1.006202459,1.012269735,1.011314988,1.01169765,1.012051344,1.013242245,1.01169765,1.012221098,1.012469172,1.012606382,1.011299133,1.012229681,1.011705399,1.011407018,1.011690021,1.012256384,1.01182127,1.012051344,1.006202459,1.011497617,1.011464834,1.01169765,1.015438199
14.34426,1.01232934,0.996274054,1.011774898,1.012304544,0.998790622,1.012228012,1.011896133,1.011792541,1.011569381,1.008111835,0.996274054,0.998170555,1.01232934,1.011925817,1.011466622,1.007379413,1.011436939,1.011824965,1.011897445,1.012277961,1.012228012,1.012872458,1.001781583,1.011959195,0.998790622,0.998950899,1.01232934,1.011510968,1.012902856,1.006201386,1.012277961,1.011316061,1.011699796,1.012055874,1.013246655,1.011699796,1.012228012,1.012489676,1.012613177,1.011300564,1.012235641,1.01170826,1.011408925,1.01169312,1.012261152,1.011824965,1.012055874,1.006201386,1.011499405,1.011466622,1.011699796,1.01543653
14.35259,1.012344718,0.996335089,1.011779308,1.01230979,0.998820186,1.012234926,1.011900902,1.011802077,1.011572003,1.008158565,0.996335089,0.998226881,1.012344718,1.011928797,1.011468291,1.007401347,1.011437416,1.011828542,1.011899114,1.012285948,1.012234926,1.012878656,1.001798034,1.011962771,0.998820186,0.998954594,1.012344718,1.011513233,1.012909055,1.006215096,1.012285948,1.011317253,1.011701941,1.012060404,1.013250947,1.011701941,1.012234926,1.0125103,1.012619853,1.011301875,1.012241364,1.011710882,1.011410832,1.0116961,1.012265801,1.011828542,1.012060404,1.006215096,1.011501193,1.011468291,1.011701941,1.015466332
14.36092,1.012359619,0.996396124,1.0117836,1.012314916,0.99884069,1.012242079,1.011905432,1.011811495,1.011574626,1.008204579,0.996396124,0.998283327,1.012359619,1.011931777,1.01146996,1.007422924,1.011437893,1.011832118,1.011900663,1.012293696,1.012242079,1.012884855,1.001820087,1.011966348,0.99884069,0.998957515,1.012359619,1.011515379,1.012915015,1.00624311,1.012293696,1.011318326,1.011703849,1.012064695,1.013255239,1.011703849,1.012242079,1.012530804,1.012626171,1.011303306,1.012247086,1.011713505,1.01141274,1.011698961,1.012270451,1.011832118,1.012064695,1.00624311,1.011502862,1.01146996,1.011703849,1.015522003
14.36925,1.012374282,0.996456921,1.011787772,1.012319922,0.998853743,1.012249231,1.011909962,1.011820555,1.011577249,1.00824964,0.996456921,0.998339832,1.012374282,1.011934638,1.01147151,1.007443905,1.01143837,1.011835337,1.011902332,1.012301445,1.012249231,1.012890816,1.001848102,1.011969805,0.998853743,0.998961747,1.012374282,1.011517525,1.012920856,1.006283522,1.012301445,1.01131916,1.011705756,1.012068868,1.013259411,1.011705756,1.012249231,1.012551308,1.012632251,1.011304617,1.012252569,1.011715889,1.011414528,1.011701703,1.012275219,1.011835337,1.012068868,1.006283522,1.011504412,1.01147151,1.011705756,1.015562654
14.37758,1.012388587,0.996517658,1.011791825,1.01232481,0.998860836,1.012256503,1.011914253,1.011829376,1.011579633,1.008293867,0.996517658,0.998396277,1.012388587,1.011937261,1.01147294,1.007464528,1.011438727,1.011838436,1.011903882,1.012308836,1.012256503,1.012896895,1.001881838,1.011973143,0.998860836,0.998971343,1.012388587,1.01151967,1.012926579,1.006335139,1.012308836,1.011320114,1.011707544,1.012072802,1.013263583,1.011707544,1.012256503,1.012571573,1.012638211,1.011305809,1.012257695,1.011718273,1.011416316,1.011704206,1.012279749,1.011838436,1.012072802,1.006335139,1.011505961,1.01147294,1.011707544,1.015556216
14.38591,1.012402415,0.996578217,1.01179564,1.012329578,0.998863041,1.012263775,1.011918426,1.01183784,1.011581898,1.00833714,0.996578217,0.998452842,1.012402415,1.011939645,1.01147449,1.007484555,1.011439204,1.011841655,1.011905551,1.012316227,1.012263775,1.012902617,1.001921058,1.011976242,0.998863041,0.998985529,1.012402415,1.011521578,1.012932062,1.006396651,1.012316227,1.011321068,1.011709094,1.012076735,1.013267636,1.011709094,1.012263775,1.01259172,1.012643933,1.011307001,1.012262821,1.011720419,1.011417985,1.01170671,1.012284398,1.011841655,1.012076735,1.006396651,1.011507392,1.01147449,1.011709094,1.015514493
14.39424,1.012416005,0.996638775,1.011799455,1.012334108,0.998861492,1.012271285,1.011922479,1.011846066,1.011584163,1.008379698,0.996638775,0.998509347,1.012416005,1.011942029,1.011475801,1.007504106,1.011439562,1.011844516,1.01190722,1.01232326,1.012271285,1.012908459,1.001964688,1.011979461,0.998861492,0.999005735,1.012416005,1.011523366,1.012937427,1.006466746,1.01232326,1.011321902,1.011710644,1.01208055,1.013271809,1.011710644,1.012271285,1.012611985,1.012649417,1.011308312,1.01226759,1.011722565,1.011419535,1.011709213,1.012288809,1.011844516,1.01208055,1.006466746,1.011508703,1.011475801,1.011710644,1.01547718
14.40257,1.012429237,0.996699214,1.011803031,1.0123384,0.998854339,1.012278914,1.011926293,1.011853933,1.011586308,1.008421302,0.996699214,0.998565793,1.012429237,1.011944294,1.011477113,1.007523179,1.011439919,1.011847258,1.01190877,1.012330174,1.012278914,1.012914062,1.002011657,1.011982441,0.998854339,0.999031484,1.012429237,1.011525154,1.012942553,1.006543636,1.012330174,1.011322618,1.011712074,1.012084126,1.013275743,1.011712074,1.012278914,1.012632132,1.012654781,1.011309505,1.012272239,1.011724591,1.011421084,1.011711597,1.01229322,1.011847258,1.012084126,1.006543636,1.011509895,1.011477113,1.011712074,1.015459776
14.4109,1.012441874,0.996759534,1.011806607,1.012342691,0.998851776,1.012286544,1.011929989,1.011861563,1.011588335,1.008462071,0.996759534,0.998622179,1.012441874,1.011946321,1.011478424,1.007541776,1.011440396,1.011850119,1.011910439,1.01233685,1.012286544,1.012919545,1.002060533,1.011985421,0.998851776,0.999066412,1.012441874,1.011526823,1.012947559,1.006625772,1.01233685,1.011323452,1.011713386,1.012087464,1.013279796,1.011713386,1.012286544,1.01265204,1.012659907,1.011310577,1.012276769,1.011726379,1.011422515,1.011713743,1.01229775,1.011850119,1.012087464,1.006625772,1.011511087,1.011478424,1.011713386,1.015457988
14.41923,1.012454271,0.996819854,1.011809945,1.012346864,0.998849034,1.012294412,1.011933565,1.011868715,1.011590242,1.008502126,0.996819854,0.998678505,1.012454271,1.011948347,1.011479497,1.007559776,1.011440873,1.011852622,1.011912107,1.012343287,1.012294412,1.01292491,1.002106547,1.011988163,0.998849034,0.99910903,1.012454271,1.011528492,1.012952447,1.00671196,1.012343287,1.011324048,1.011714458,1.012090802,1.01328373,1.011714458,1.012294412,1.012671709,1.012664795,1.01131165,1.01228106,1.011728168,1.011423826,1.01171577,1.01230216,1.011852622,1.012090802,1.00671196,1.01151228,1.011479497,1.011714458,1.015458941
14.42756,1.012466192,0.996880174,1.011813283,1.012350678,0.998850286,1.01230216,1.011936903,1.011875749,1.01159215,1.008541465,0.996880174,0.998734772,1.012466192,1.011950135,1.011480689,1.007577181,1.01144135,1.011855125,1.011913896,1.012349606,1.01230216,1.012930155,1.002153277,1.011990905,0.998850286,0.999158204,1.012466192,1.011530042,1.012957096,1.006800532,1.012349606,1.011324763,1.011715651,1.01209414,1.013287663,1.011715651,1.01230216,1.01269114,1.012669325,1.011312723,1.012284994,1.011729836,1.011425138,1.011717796,1.012306571,1.011855125,1.01209414,1.006800532,1.011513233,1.011480689,1.011715651,1.015446544
14.43589,1.012477756,0.996940553,1.011816382,1.012354612,0.998854697,1.012310147,1.011940241,1.011882305,1.011593819,1.008580089,0.996940553,0.998790741,1.012477756,1.011951804,1.011481643,1.007594109,1.011441708,1.01185739,1.011915565,1.012355804,1.012310147,1.012935281,1.0021981,1.011993527,0.998854697,0.999212325,1.012477756,1.011531472,1.012961626,1.006890059,1.012355804,1.011325359,1.011716485,1.012097239,1.013291478,1.011716485,1.012310147,1.012710571,1.012673855,1.011313677,1.012288809,1.011731267,1.011426449,1.011719584,1.012310982,1.01185739,1.012097239,1.006890059,1.011514187,1.011481643,1.011716485,1.015436172
14.44422,1.012488961,0.997000813,1.011819363,1.012358189,0.998865306,1.012318373,1.01194334,1.011888742,1.011595488,1.008617997,0.997000813,0.998846591,1.012488961,1.011953354,1.011482716,1.007610559,1.011442065,1.011859775,1.011917233,1.012361526,1.012318373,1.012940288,1.002238989,1.011996031,0.998865306,0.999269605,1.012488961,1.011532784,1.012966037,1.006979227,1.012361526,1.011325955,1.011717319,1.012100101,1.013295293,1.011717319,1.012318373,1.012729883,1.012678146,1.011314631,1.012292385,1.011732578,1.011427522,1.011721373,1.012315273,1.011859775,1.012100101,1.006979227,1.011515141,1.011482716,1.011717319,1.015436769
14.45255,1.01249969,0.997061014,1.011822104,1.012361646,0.998883247,1.012326598,1.011946201,1.011894703,1.011597037,1.00865519,0.997061014,0.998902321,1.01249969,1.011954784,1.01148355,1.007626534,1.011442542,1.01186192,1.011919022,1.012367249,1.012326598,1.012945175,1.002274871,1.011998415,0.998883247,0.999324322,1.01249969,1.011534095,1.012970209,1.007066727,1.012367249,1.011326432,1.011718035,1.012102842,1.013298988,1.011718035,1.012326598,1.012748837,1.012682199,1.011315584,1.012295842,1.01173389,1.011428714,1.011723042,1.012319684,1.01186192,1.012102842,1.007066727,1.011515856,1.01148355,1.011718035,1.015466928
14.46088,1.012510061,0.997121274,1.011824846,1.012365103,0.998907566,1.012334943,1.011948943,1.011900187,1.011598468,1.008691788,0.997121274,0.998957813,1.012510061,1.011955976,1.011484385,1.007641792,1.011443019,1.011863828,1.01192081,1.012372732,1.012334943,1.012950063,1.002305746,1.012000799,0.998907566,0.999379873,1.012510061,1.011535287,1.012974143,1.007151246,1.012372732,1.011327028,1.01171875,1.012105465,1.013302684,1.01171875,1.012334943,1.012767673,1.012685895,1.011316538,1.012299061,1.011735082,1.011429667,1.011724591,1.012323976,1.011863828,1.012105465,1.007151246,1.01151669,1.011484385,1.01171875,1.01553309
14.46921,1.012520194,0.997181475,1.01182735,1.012368321,0.998941243,1.012343526,1.011951566,1.01190567,1.011599898,1.008727789,0.997181475,0.999013007,1.012520194,1.011957169,1.011485219,1.007656574,1.011443377,1.011865854,1.011922598,1.012377858,1.012343526,1.012954712,1.002334476,1.012003064,0.998941243,0.999432504,1.012520194,1.01153636,1.012978077,1.007231593,1.012377858,1.011327505,1.011719227,1.012108207,1.013306379,1.011719227,1.012343526,1.012786269,1.012689471,1.011317372,1.012302041,1.011736155,1.011430621,1.011726022,1.012328386,1.011865854,1.012108207,1.007231593,1.011517286,1.011485219,1.011719227,1.015615702
14.47754,1.012529731,0.997241795,1.011829853,1.012371302,0.998983026,1.012352109,1.011954069,1.011910558,1.01160121,1.008763433,0.997241795,0.999067903,1.012529731,1.011958122,1.011485934,1.007670879,1.011443734,1.011867642,1.011924386,1.012382865,1.012352109,1.012959123,1.002356172,1.01200521,0.998983026,0.999480307,1.012529731,1.011537433,1.012981772,1.007306814,1.012382865,1.011327863,1.011719584,1.012110591,1.013309836,1.011719584,1.012352109,1.012804627,1.012693048,1.011318207,1.012304902,1.011736989,1.011431575,1.011727452,1.012332797,1.011867642,1.012110591,1.007306814,1.011518002,1.011485934,1.011719584,1.015711546
14.48587,1.01253891,0.997302234,1.011831999,1.012374282,0.999030888,1.012360692,1.011956453,1.011915207,1.011602402,1.008798242,0.997302234,0.99912262,1.01253891,1.011958957,1.01148665,1.007684708,1.011444211,1.011869431,1.011926293,1.012387633,1.012360692,1.012963533,1.002372622,1.012007236,0.999030888,0.999521613,1.01253891,1.011538506,1.012985229,1.007375717,1.012387633,1.01132822,1.011719942,1.012112856,1.013313413,1.011719942,1.012360692,1.012822628,1.012696147,1.011318922,1.012307525,1.011737823,1.011432409,1.011728764,1.012337208,1.011869431,1.012112856,1.007375717,1.011518478,1.01148665,1.011719942,1.015778422
14.4942,1.012547731,0.997362614,1.011834264,1.012377143,0.9990834,1.012369633,1.011958599,1.011919498,1.011603475,1.008832693,0.997362614,0.999176979,1.012547731,1.011959791,1.011487126,1.007698059,1.011444688,1.01187098,1.011928201,1.012392163,1.012369633,1.012967825,1.00238502,1.012009263,0.9990834,0.99955982,1.012547731,1.01153934,1.012988448,1.007437706,1.012392163,1.011328578,1.0117203,1.012114882,1.01331687,1.0117203,1.012369633,1.012840509,1.012699127,1.011319637,1.012309909,1.011738658,1.011433125,1.011729836,1.012341499,1.01187098,1.012114882,1.007437706,1.011518955,1.011487126,1.0117203,1.015817881
14.50253,1.012556195,0.997423112,1.011836171,1.012379766,0.999134541,1.012378693,1.011960745,1.011923432,1.011604548,1.008866549,0.997423112,0.999230921,1.012556195,1.011960387,1.011487722,1.007710814,1.011445045,1.01187253,1.011929989,1.012396455,1.012378693,1.012971997,1.002394319,1.01201117,0.999134541,0.999589205,1.012556195,1.011540174,1.012991786,1.007491827,1.012396455,1.011328936,1.0117203,1.012116909,1.013320327,1.0117203,1.012378693,1.012858033,1.012701988,1.011320353,1.012312174,1.011739254,1.01143384,1.01173079,1.01234591,1.01187253,1.012116909,1.007491827,1.011519432,1.011487722,1.0117203,1.015880108
14.51086,1.012564182,0.997483671,1.011838078,1.012382269,0.999187946,1.012387753,1.011962652,1.011927009,1.011605382,1.008900166,0.997483671,0.999284685,1.012564182,1.011960983,1.011488199,1.007723093,1.011445403,1.01187396,1.011931777,1.012400508,1.012387753,1.012975931,1.002401114,1.012012959,0.999187946,0.999611497,1.012564182,1.01154089,1.012994766,1.007537723,1.012400508,1.011329174,1.0117203,1.012118816,1.013323545,1.0117203,1.012387753,1.012875319,1.012704492,1.011321068,1.01231432,1.011739731,1.011434436,1.011731863,1.01235044,1.01187396,1.012118816,1.007537723,1.01151967,1.011488199,1.0117203,1.015960813
14.51919,1.012571692,0.997544289,1.011839747,1.012384653,0.999239802,1.012396932,1.01196444,1.011930227,1.011606216,1.008933187,0.997544289,0.999338031,1.012571692,1.011961341,1.011488557,1.007735014,1.01144588,1.011875272,1.011933684,1.012404323,1.012396932,1.012979746,1.00240314,1.012014747,0.999239802,0.999628246,1.012571692,1.011541605,1.012997508,1.007574916,1.012404323,1.011329412,1.0117203,1.012120724,1.013326883,1.0117203,1.012396932,1.012892246,1.012706876,1.011321664,1.012316108,1.011740208,1.011435032,1.011732697,1.012354851,1.011875272,1.012120724,1.007574916,1.011520028,1.011488557,1.0117203,1.016054153
14.52752,1.012579083,0.997605145,1.011841536,1.012386918,0.999287426,1.01240623,1.01196599,1.011933088,1.011607051,1.008965731,0.997605145,0.999391019,1.012579083,1.011961699,1.011488914,1.007746339,1.011446357,1.011876464,1.011935592,1.012408018,1.01240623,1.012983561,1.00240612,1.012016296,0.999287426,0.999640465,1.012579083,1.011542201,1.013000131,1.007604122,1.012408018,1.011329651,1.011720181,1.012122393,1.013330102,1.011720181,1.01240623,1.012908816,1.012709022,1.011322379,1.012317777,1.011740446,1.011435509,1.011733532,1.012359262,1.011876464,1.012122393,1.007604122,1.011520267,1.011488914,1.011720181,1.016138673
14.53585,1.012585878,0.997665942,1.011842966,1.012389064,0.999329269,1.012415648,1.01196754,1.011935592,1.011607647,1.008997798,0.997665942,0.999443591,1.012585878,1.011961818,1.011489272,1.007757306,1.011446714,1.011877537,1.011937499,1.012411475,1.012415648,1.012987018,1.002409935,1.012017846,0.999329269,0.999649048,1.012585878,1.011542678,1.013002634,1.007626772,1.012411475,1.011329889,1.011719942,1.012123823,1.013333201,1.011719942,1.012415648,1.012925148,1.012711167,1.011322975,1.012319326,1.011740804,1.011435986,1.011734247,1.012363791,1.011877537,1.012123823,1.007626772,1.011520386,1.011489272,1.011719942,1.016180396
14.54418,1.012592316,0.997726917,1.011844397,1.012390971,0.999368727,1.012425184,1.01196897,1.011937857,1.011608362,1.009029627,0.997726917,0.999495745,1.012592316,1.011961818,1.011489511,1.007767916,1.011447191,1.01187861,1.011939287,1.012414694,1.012425184,1.012990355,1.002417326,1.012019396,0.999368727,0.999652326,1.012592316,1.011543155,1.013004899,1.0076437,1.012414694,1.011330009,1.011719584,1.012125254,1.013336182,1.011719584,1.012425184,1.012941122,1.012712836,1.011323452,1.012320638,1.011740923,1.011436462,1.011734843,1.012368321,1.01187861,1.012125254,1.0076437,1.011520624,1.011489511,1.011719584,1.016191006
14.55251,1.012598395,0.997788012,1.011845589,1.012392759,0.999399066,1.01243484,1.011970282,1.011939764,1.011608839,1.009061098,0.997788012,0.999547541,1.012598395,1.011961818,1.01148963,1.007778049,1.011447668,1.011879563,1.011941195,1.012417555,1.01243484,1.012993693,1.002424479,1.012020707,0.999399066,0.999658883,1.012598395,1.011543632,1.013007045,1.007656574,1.012417555,1.011330247,1.011719108,1.012126684,1.013339162,1.011719108,1.01243484,1.012956738,1.012714386,1.011324048,1.01232183,1.011741161,1.011436701,1.01173532,1.012372851,1.011879563,1.012126684,1.007656574,1.011520743,1.01148963,1.011719108,1.016202211
14.56084,1.012604117,0.997849166,1.011846781,1.012394547,0.999422252,1.012444735,1.011971474,1.011941314,1.011609316,1.009092093,0.997849166,0.99959892,1.012604117,1.011961579,1.011489749,1.007787943,1.011448145,1.011880398,1.011943102,1.012420297,1.012444735,1.012996793,1.002433419,1.012022018,0.999422252,0.999664724,1.012604117,1.011543989,1.013008952,1.007666826,1.012420297,1.011330366,1.011718631,1.012127876,1.013342142,1.011718631,1.012444735,1.012971997,1.012715936,1.011324644,1.012322783,1.011741042,1.011437058,1.011735916,1.012377501,1.011880398,1.012127876,1.007666826,1.011520743,1.011489749,1.011718631,1.016239762
14.56917,1.012609601,0.9979105,1.011847734,1.012396216,0.999440014,1.01245451,1.011972427,1.011942625,1.011609674,1.009122729,0.9979105,0.999649823,1.012609601,1.011961341,1.011489868,1.00779748,1.011448383,1.011881113,1.011945009,1.0124228,1.01245451,1.012999654,1.002445698,1.01202333,0.999440014,0.999671161,1.012609601,1.011544228,1.01301074,1.007676244,1.0124228,1.011330485,1.011718154,1.01212883,1.013345122,1.011718154,1.01245451,1.012986898,1.012717247,1.011325002,1.012323737,1.011741042,1.011437297,1.011736274,1.01238203,1.011881113,1.01212883,1.007676244,1.011520743,1.011489868,1.011718154,1.016303182
14.5775,1.012614489,0.997972012,1.011848688,1.012397766,0.999453127,1.012464523,1.011973381,1.01194346,1.011610031,1.009153008,0.997972012,0.999700367,1.012614489,1.011960983,1.011489749,1.00780642,1.01144886,1.011881828,1.011946797,1.012425184,1.012464523,1.013002396,1.002461433,1.012024403,0.999453127,0.99968034,1.012614489,1.011544347,1.013012409,1.007686257,1.012425184,1.011330605,1.011717558,1.012129903,1.013347745,1.011717558,1.012464523,1.013001323,1.01271832,1.011325598,1.012324452,1.011740804,1.011437416,1.011736631,1.01238668,1.011881828,1.012129903,1.007686257,1.011520624,1.011489749,1.011717558,1.016384959
14.58583,1.012619138,0.998033524,1.011849403,1.012399077,0.999462426,1.012474537,1.011974216,1.011944056,1.011610389,1.00918293,0.998033524,0.999750495,1.012619138,1.011960626,1.011489749,1.007815361,1.011449337,1.011882544,1.011948586,1.012427211,1.012474537,1.013005137,1.002481103,1.012025476,0.999462426,0.99969548,1.012619138,1.011544466,1.01301384,1.007698774,1.012427211,1.011330724,1.011716723,1.012130737,1.013350487,1.011716723,1.012474537,1.013015389,1.012719154,1.011326075,1.012324929,1.011740565,1.011437654,1.011736751,1.012391329,1.011882544,1.012130737,1.007698774,1.011520624,1.011489749,1.011716723,1.016473055
14.59416,1.012623549,0.998095334,1.011850238,1.012400389,0.999465823,1.012484789,1.011974931,1.011944413,1.011610508,1.009212375,0.998095334,0.999800146,1.012623549,1.01196003,1.01148963,1.007824063,1.011449575,1.011882901,1.011950493,1.012428999,1.012484789,1.013007641,1.002505183,1.012026548,0.999465823,0.999714315,1.012623549,1.011544585,1.013015151,1.007715344,1.012428999,1.011330724,1.011716008,1.012131453,1.013353109,1.011716008,1.012484789,1.013028979,1.012719989,1.011326551,1.012325287,1.011740208,1.011437654,1.011736989,1.012396097,1.011882901,1.012131453,1.007715344,1.011520386,1.01148963,1.011716008,1.016554475
14.60249,1.012627602,0.998157144,1.011850834,1.012401581,0.999470294,1.012495041,1.011975527,1.011944413,1.011610627,1.009241581,0.998157144,0.999849379,1.012627602,1.011959434,1.011489511,1.007832408,1.011450052,1.011883378,1.011952281,1.012430668,1.012495041,1.013010025,1.002534151,1.012027383,0.999470294,0.999737084,1.012627602,1.011544585,1.013016343,1.007737517,1.012430668,1.011330843,1.011715174,1.012132168,1.013355613,1.011715174,1.012495041,1.013042331,1.012720585,1.011326909,1.012325525,1.01173985,1.011437654,1.011737108,1.012400866,1.011883378,1.012132168,1.007737517,1.011520267,1.011489511,1.011715174,1.016620159
14.61082,1.012631297,0.998219311,1.011851311,1.012402654,0.999479175,1.012505412,1.011976004,1.011944056,1.011610746,1.009270191,0.998219311,0.999898136,1.012631297,1.011958718,1.011489391,1.007840633,1.01145041,1.011883736,1.011954069,1.012432098,1.012505412,1.013012052,1.002567887,1.012028217,0.999479175,0.999767065,1.012631297,1.011544585,1.013017416,1.007766843,1.012432098,1.011330843,1.01171422,1.012132764,1.013358116,1.01171422,1.012505412,1.013055205,1.012721062,1.011327386,1.012325525,1.011739373,1.011437654,1.011736989,1.012405634,1.011883736,1.012132764,1.007766843,1.011520028,1.011489391,1.01171422,1.016712785
14.61915,1.012634635,0.998281419,1.011851668,1.012403727,0.999487519,1.012515903,1.011976361,1.01194334,1.011610746,1.009298563,0.998281419,0.999946475,1.012634635,1.011957884,1.011489034,1.00784862,1.011450768,1.011883974,1.011955976,1.01243329,1.012515903,1.013014197,1.002606034,1.012029052,0.999487519,0.999803841,1.012634635,1.011544466,1.01301825,1.00780499,1.01243329,1.011330843,1.011713386,1.012133241,1.01336062,1.011713386,1.012515903,1.013067603,1.012721419,1.011327744,1.012325525,1.011738777,1.011437654,1.01173687,1.012410522,1.011883974,1.012133241,1.00780499,1.01151979,1.011489034,1.011713386,1.016824603
14.62748,1.012637734,0.998343885,1.011851907,1.012404561,0.999500096,1.012526512,1.0119766,1.011942625,1.011610627,1.009326458,0.998343885,0.999994457,1.012637734,1.011957049,1.011488795,1.007856488,1.011451125,1.011884212,1.011957645,1.012434244,1.012526512,1.013016105,1.002648354,1.012029767,0.999500096,0.999846101,1.012637734,1.011544228,1.013018847,1.007852912,1.012434244,1.011330843,1.011712313,1.012133718,1.013362765,1.011712313,1.012526512,1.013079643,1.012721539,1.01132822,1.012325287,1.011738181,1.011437416,1.01173687,1.01241529,1.011884212,1.012133718,1.007852912,1.011519432,1.011488795,1.011712313,1.016948462
14.63581,1.012640357,0.99840647,1.011852145,1.012405276,0.99951601,1.012537122,1.011976957,1.011941433,1.011610508,1.009353876,0.99840647,1.000042081,1.012640357,1.011956096,1.011488438,1.007864237,1.011451602,1.011884332,1.011959434,1.012435079,1.012537122,1.013017893,1.002694249,1.012030363,0.99951601,0.999892831,1.012640357,1.011544108,1.013019443,1.007912278,1.012435079,1.011330843,1.01171124,1.012133956,1.01336503,1.01171124,1.012537122,1.013091207,1.012721539,1.011328578,1.012325048,1.011737466,1.011437297,1.011736631,1.012420297,1.011884332,1.012133956,1.007912278,1.011519074,1.011488438,1.01171124,1.017056108
14.64414,1.01264298,0.998469055,1.011852264,1.012405992,0.999537468,1.012547851,1.011977077,1.011940002,1.011610389,1.009380937,0.998469055,1.000089049,1.01264298,1.011955142,1.01148808,1.007871866,1.01145184,1.011884332,1.011961102,1.012435675,1.012547851,1.013019323,1.002742767,1.012031078,0.999537468,0.999942958,1.01264298,1.01154387,1.0130198,1.007983923,1.012435675,1.011330843,1.011710167,1.012134075,1.013367176,1.011710167,1.012547851,1.013102055,1.012721419,1.011328936,1.012324572,1.011736751,1.011437178,1.011736393,1.012425303,1.011884332,1.012134075,1.007983923,1.011518836,1.01148808,1.011710167,1.01711762
14.65247,1.012645245,0.998531938,1.011852264,1.012406468,0.999563336,1.012558579,1.011977196,1.011938334,1.01161015,1.009407401,0.998531938,1.000135779,1.012645245,1.01195395,1.011487722,1.007879496,1.011452198,1.011884451,1.011962891,1.012436032,1.012558579,1.013020754,1.002792597,1.012031436,0.999563336,0.999991775,1.012645245,1.011543632,1.013020158,1.008069038,1.012436032,1.011330724,1.011708975,1.012134194,1.013369203,1.011708975,1.012558579,1.013112664,1.0127213,1.011329293,1.012324095,1.011736035,1.011436939,1.011736035,1.012430191,1.011884451,1.012134194,1.008069038,1.011518478,1.011487722,1.011708975,1.017146707
14.6608,1.012647152,0.99859494,1.011852264,1.012406945,0.999597371,1.012569427,1.011977077,1.011936307,1.011609793,1.009433508,0.99859494,1.000181913,1.012647152,1.011952877,1.011487246,1.007887006,1.011452556,1.011884451,1.01196444,1.012436271,1.012569427,1.013022065,1.002839565,1.012031913,0.999597371,1.000041962,1.012647152,1.011543274,1.013020277,1.008168101,1.012436271,1.011330724,1.011707783,1.012134314,1.01337111,1.011707783,1.012569427,1.013122797,1.012720942,1.011329651,1.01232338,1.011735201,1.011436582,1.011735678,1.012435198,1.011884451,1.012134314,1.008168101,1.011518002,1.011487246,1.011707783,1.017177939
14.66913,1.01264894,0.99865824,1.011852145,1.012407303,0.999638796,1.012580276,1.011976957,1.011934161,1.011609554,1.009459019,0.99865824,1.000227809,1.01264894,1.011951566,1.011486769,1.007894516,1.011452913,1.011884212,1.011966228,1.012436271,1.012580276,1.013023257,1.002887726,1.01203239,0.999638796,1.000090837,1.01264894,1.011542916,1.013020158,1.008281946,1.012436271,1.011330724,1.011706471,1.012134314,1.013373017,1.011706471,1.012580276,1.013132334,1.012720466,1.011330009,1.012322664,1.011734366,1.011436343,1.01173532,1.012440324,1.011884212,1.012134314,1.008281946,1.011517644,1.011486769,1.011706471,1.017228365
14.67746,1.01265049,0.99872154,1.011851907,1.01240766,0.99968648,1.012591243,1.011976838,1.011931777,1.011609077,1.009483933,0.99872154,1.000273347,1.01265049,1.011950254,1.011486292,1.007902265,1.011453152,1.011884093,1.011967897,1.012436032,1.012591243,1.013024092,1.002934456,1.012032747,0.99968648,1.000135779,1.01265049,1.011542559,1.013019919,1.008410931,1.012436032,1.011330724,1.011705279,1.012134194,1.013374805,1.011705279,1.012591243,1.013141513,1.01271987,1.011330366,1.01232183,1.011733413,1.011435986,1.011734843,1.012445331,1.011884093,1.012134194,1.008410931,1.011517167,1.011486292,1.011705279,1.017286301
